position,gcp,chr
11545.0,0.37726304026479607,CP000731.1
11546.0,0.3252785795144802,CP000731.1
11547.0,0.3451704102465844,CP000731.1
11548.0,0.37039778365560083,CP000731.1
11549.0,0.36305691160832165,CP000731.1
11550.0,0.36009966763268003,CP000731.1
11551.0,0.32802035973564814,CP000731.1
11552.0,0.3269279971549912,CP000731.1
11553.0,0.3423750463858005,CP000731.1
11554.0,0.3722813738878109,CP000731.1
11555.0,0.34258823301629526,CP000731.1
11556.0,0.33370079967257554,CP000731.1
11557.0,0.34339103452441644,CP000731.1
11558.0,0.3611047209139959,CP000731.1
11559.0,0.34940502449788446,CP000731.1
11560.0,0.38431151710374933,CP000731.1
11561.0,0.3580814907525254,CP000731.1
11562.0,0.33327233442616977,CP000731.1
11563.0,0.32761300640649693,CP000731.1
11564.0,0.33786457459857056,CP000731.1
11565.0,0.3494934236942477,CP000731.1
11566.0,0.35316440227008805,CP000731.1
11567.0,0.3431319007087415,CP000731.1
11568.0,0.333442037212777,CP000731.1
11569.0,0.3379279424959022,CP000731.1
11570.0,0.3844350912237423,CP000731.1
11571.0,0.40944241455957525,CP000731.1
11572.0,0.33113790184626135,CP000731.1
11573.0,0.35208672397103746,CP000731.1
11574.0,0.36347428736771387,CP000731.1
11575.0,0.3349796881932183,CP000731.1
11576.0,0.3406339105161676,CP000731.1
11577.0,0.38432232153978063,CP000731.1
11578.0,0.3293581484805287,CP000731.1
11579.0,0.333525491194649,CP000731.1
11580.0,0.3265786676102206,CP000731.1
11581.0,0.3276577596243885,CP000731.1
11582.0,0.3802956841102014,CP000731.1
11583.0,0.3434579931789062,CP000731.1
11584.0,0.3285314967097867,CP000731.1
11585.0,0.3453246084920124,CP000731.1
11586.0,0.334477440492879,CP000731.1
11587.0,0.39773084691929367,CP000731.1
11588.0,0.3445366700812956,CP000731.1
11589.0,0.3551370476634839,CP000731.1
11590.0,0.33193928344678353,CP000731.1
11591.0,0.3290077276453829,CP000731.1
11592.0,0.32869477314626905,CP000731.1
11593.0,0.34498716321916745,CP000731.1
11594.0,0.33112564989568133,CP000731.1
11595.0,0.35888209506554053,CP000731.1
11596.0,0.3484102040662987,CP000731.1
11597.0,0.3296913130089345,CP000731.1
11598.0,0.33722572852786853,CP000731.1
11599.0,0.3543840195861832,CP000731.1
11600.0,0.364491601765663,CP000731.1
11601.0,0.338841674056542,CP000731.1
11602.0,0.3270084585711126,CP000731.1
11603.0,0.381786813068301,CP000731.1
11604.0,0.36462314238000626,CP000731.1
11605.0,0.41861408457193505,CP000731.1
11606.0,0.3344940118419961,CP000731.1
11607.0,0.34042811927329947,CP000731.1
11608.0,0.33398292670381186,CP000731.1
11609.0,0.33788759457763745,CP000731.1
11610.0,0.34374908046080466,CP000731.1
11611.0,0.3307611053941932,CP000731.1
11612.0,0.33857109403595576,CP000731.1
11613.0,0.33440627374704157,CP000731.1
11614.0,0.33880398885571056,CP000731.1
11615.0,0.3853928174980481,CP000731.1
11616.0,0.33445629402290816,CP000731.1
11617.0,0.3283169002002586,CP000731.1
11618.0,0.32528305310877376,CP000731.1
11619.0,0.3379404637964932,CP000731.1
11620.0,0.34590957120467036,CP000731.1
11621.0,0.3583795268829173,CP000731.1
11622.0,0.35865920236912185,CP000731.1
11623.0,0.3411068152830947,CP000731.1
11624.0,0.4237650804803667,CP000731.1
11625.0,0.3297416526978939,CP000731.1
11626.0,0.37215297890778487,CP000731.1
11627.0,0.32858699390006546,CP000731.1
11628.0,0.3257091184369959,CP000731.1
11629.0,0.3596793845869817,CP000731.1
11630.0,0.41046814902116663,CP000731.1
11631.0,0.32611347702727955,CP000731.1
11632.0,0.3275352477062412,CP000731.1
11633.0,0.326405407415261,CP000731.1
11634.0,0.33461395499649554,CP000731.1
11635.0,0.3307356811181034,CP000731.1
11636.0,0.32956634658871886,CP000731.1
11637.0,0.3266113574627913,CP000731.1
11638.0,0.3742215192555738,CP000731.1
11639.0,0.3451412268611876,CP000731.1
11640.0,0.3523657191967306,CP000731.1
11641.0,0.3618290566411817,CP000731.1
11642.0,0.35912257759791555,CP000731.1
11643.0,0.38500005726886144,CP000731.1
11644.0,0.3348204522226496,CP000731.1
11645.0,0.3356586177952746,CP000731.1
11646.0,0.3598379043216801,CP000731.1
11647.0,0.325715432121139,CP000731.1
11648.0,0.35549984765704573,CP000731.1
11649.0,0.3347153292639007,CP000731.1
11650.0,0.36689822606403777,CP000731.1
11651.0,0.3860424965919577,CP000731.1
11652.0,0.3353363645590263,CP000731.1
11653.0,0.3921052731411234,CP000731.1
11654.0,0.3330032869994747,CP000731.1
11655.0,0.39545492029970863,CP000731.1
11656.0,0.3404204715083918,CP000731.1
11657.0,0.35511762296426047,CP000731.1
11658.0,0.3753139026848206,CP000731.1
11659.0,0.32833962256497057,CP000731.1
11660.0,0.3608281073374417,CP000731.1
11661.0,0.3372139816959234,CP000731.1
11662.0,0.3552554264013309,CP000731.1
11663.0,0.3963811036712377,CP000731.1
11664.0,0.35473576859302935,CP000731.1
11665.0,0.33057778065947563,CP000731.1
11666.0,0.32563868254158274,CP000731.1
11667.0,0.3559558245163513,CP000731.1
11668.0,0.35423132830055265,CP000731.1
11669.0,0.3278112134202449,CP000731.1
11670.0,0.36619706663742524,CP000731.1
11671.0,0.34266465765748333,CP000731.1
11672.0,0.3531429036744599,CP000731.1
11673.0,0.3383838546255814,CP000731.1
11674.0,0.3741954474237203,CP000731.1
11675.0,0.37930577736090254,CP000731.1
11676.0,0.325133681628961,CP000731.1
11677.0,0.3370874185111574,CP000731.1
11678.0,0.32973826652463073,CP000731.1
11679.0,0.328110811135427,CP000731.1
11680.0,0.32568999603499477,CP000731.1
11681.0,0.35832133512030667,CP000731.1
11682.0,0.34950500775363985,CP000731.1
11683.0,0.3325453651166637,CP000731.1
11684.0,0.35049172212543606,CP000731.1
11685.0,0.3668541990411614,CP000731.1
11686.0,0.3280795337527911,CP000731.1
11687.0,0.34878402725075197,CP000731.1
11688.0,0.3372260945517691,CP000731.1
11689.0,0.33986530885881355,CP000731.1
11690.0,0.363863144782069,CP000731.1
11691.0,0.32775617546283675,CP000731.1
11692.0,0.32600108056381466,CP000731.1
11693.0,0.3412080641391347,CP000731.1
11694.0,0.32834496575599686,CP000731.1
11695.0,0.3653177877907251,CP000731.1
11696.0,0.3484429779216177,CP000731.1
11697.0,0.3500870141996058,CP000731.1
11698.0,0.3303383520308899,CP000731.1
11699.0,0.34719393755356326,CP000731.1
11700.0,0.33976155428469873,CP000731.1
11701.0,0.35920022442503086,CP000731.1
11702.0,0.3314417531386958,CP000731.1
11703.0,0.3373194069669843,CP000731.1
11704.0,0.33404696517832355,CP000731.1
11705.0,0.3267057123249711,CP000731.1
11706.0,0.3264061192971473,CP000731.1
11707.0,0.33375502452613365,CP000731.1
11708.0,0.3315249085908692,CP000731.1
11709.0,0.33994255767835085,CP000731.1
11710.0,0.33042201366261564,CP000731.1
11711.0,0.34879899218616356,CP000731.1
11712.0,0.39196985918352306,CP000731.1
11713.0,0.3531775530388784,CP000731.1
11714.0,0.4032447381542517,CP000731.1
11715.0,0.3465506039110781,CP000731.1
11716.0,0.32558651444336445,CP000731.1
11717.0,0.3374562628524366,CP000731.1
11718.0,0.3430224850454193,CP000731.1
11719.0,0.33547689039701833,CP000731.1
11720.0,0.33166215703464735,CP000731.1
11721.0,0.34438616103291375,CP000731.1
11722.0,0.3363390568299538,CP000731.1
11723.0,0.33571681101740714,CP000731.1
11724.0,0.36840338256618477,CP000731.1
11725.0,0.3660928628366878,CP000731.1
11726.0,0.3307200482631284,CP000731.1
11727.0,0.3369622569841817,CP000731.1
11728.0,0.3255915540827052,CP000731.1
11729.0,0.3462853898238777,CP000731.1
11730.0,0.32529626259417393,CP000731.1
11731.0,0.3256323996422975,CP000731.1
11732.0,0.3488807669775101,CP000731.1
11733.0,0.3760970434570546,CP000731.1
11734.0,0.38462417723998965,CP000731.1
11735.0,0.3324195422924975,CP000731.1
11736.0,0.33627016766980666,CP000731.1
11737.0,0.3309121622075035,CP000731.1
11738.0,0.32577551208216193,CP000731.1
11739.0,0.3820065986769203,CP000731.1
11740.0,0.325129122068185,CP000731.1
11741.0,0.3319787395456675,CP000731.1
11742.0,0.33116882319529056,CP000731.1
11743.0,0.35341907447483917,CP000731.1
11744.0,0.33820950723609955,CP000731.1
11745.0,0.36351250790705597,CP000731.1
11746.0,0.35707421291631336,CP000731.1
11747.0,0.4193481056888279,CP000731.1
11748.0,0.3703128748707978,CP000731.1
11749.0,0.35272164818464935,CP000731.1
11750.0,0.34278198245252706,CP000731.1
11751.0,0.33115856376508734,CP000731.1
11752.0,0.33102849618023206,CP000731.1
11753.0,0.3856763425780419,CP000731.1
11754.0,0.33395765497842644,CP000731.1
11755.0,0.3449181293631163,CP000731.1
11756.0,0.3590102562556679,CP000731.1
11757.0,0.3299169191298213,CP000731.1
11758.0,0.3551756252894585,CP000731.1
11759.0,0.3623457047636668,CP000731.1
11760.0,0.4071991630811712,CP000731.1
11761.0,0.3518200108674097,CP000731.1
11762.0,0.4413325042919315,CP000731.1
11763.0,0.3593679696708723,CP000731.1
11764.0,0.33415014451204617,CP000731.1
11765.0,0.3636056614165648,CP000731.1
11766.0,0.3796854248050795,CP000731.1
11767.0,0.33543380729616623,CP000731.1
11768.0,0.34974116377351006,CP000731.1
11769.0,0.3311019107323022,CP000731.1
11770.0,0.3262786188401653,CP000731.1
11771.0,0.33607863775259866,CP000731.1
11772.0,0.32882891601362924,CP000731.1
11773.0,0.3384735189146212,CP000731.1
11774.0,0.3617417797415195,CP000731.1
11775.0,0.3491870463816645,CP000731.1
11776.0,0.3293790223309365,CP000731.1
11777.0,0.3355602118901992,CP000731.1
11778.0,0.3280946494376636,CP000731.1
11779.0,0.33566514298610844,CP000731.1
11780.0,0.3453756967364084,CP000731.1
11781.0,0.32662892395091697,CP000731.1
11782.0,0.3375249859935857,CP000731.1
11783.0,0.3331959983543818,CP000731.1
11784.0,0.3416985031374111,CP000731.1
11785.0,0.33536043444669006,CP000731.1
11786.0,0.3453006276114735,CP000731.1
11787.0,0.34383046623191615,CP000731.1
11788.0,0.32776195481991793,CP000731.1
11789.0,0.3282230066104904,CP000731.1
11790.0,0.3298282286645968,CP000731.1
11791.0,0.32596528146102643,CP000731.1
11792.0,0.3285723771540107,CP000731.1
11793.0,0.37094757744043283,CP000731.1
11794.0,0.36284504020021335,CP000731.1
11795.0,0.34569370305921787,CP000731.1
11796.0,0.33690809998527743,CP000731.1
11797.0,0.3389321338319449,CP000731.1
11798.0,0.34659974451367953,CP000731.1
11799.0,0.3384720349754905,CP000731.1
11800.0,0.32645675507937333,CP000731.1
11801.0,0.343873579076381,CP000731.1
11802.0,0.33046142727617855,CP000731.1
11803.0,0.3532920860219181,CP000731.1
11804.0,0.32976692959870846,CP000731.1
11805.0,0.33746475418919286,CP000731.1
11806.0,0.33224359264132824,CP000731.1
11807.0,0.34890835293398853,CP000731.1
11808.0,0.340125262779265,CP000731.1
11809.0,0.33720772889792644,CP000731.1
11810.0,0.3358867835783481,CP000731.1
11811.0,0.3386535314738837,CP000731.1
11812.0,0.34090721797322165,CP000731.1
11813.0,0.340586723200844,CP000731.1
11814.0,0.3331311340012924,CP000731.1
11815.0,0.34333707333587943,CP000731.1
11816.0,0.356018495751632,CP000731.1
11817.0,0.35464845057563904,CP000731.1
11818.0,0.3361895537416766,CP000731.1
11819.0,0.34333292031391505,CP000731.1
11820.0,0.3350184450946319,CP000731.1
11821.0,0.3463132676401499,CP000731.1
11822.0,0.35279888812613197,CP000731.1
11823.0,0.32625374033973326,CP000731.1
11824.0,0.349568837772811,CP000731.1
11825.0,0.3263736282284467,CP000731.1
11826.0,0.32748688745529925,CP000731.1
11827.0,0.32836776976403176,CP000731.1
11828.0,0.36289541839196443,CP000731.1
11829.0,0.342660418509895,CP000731.1
11830.0,0.3251273172095727,CP000731.1
11831.0,0.344312071210685,CP000731.1
11832.0,0.3507753668151802,CP000731.1
11833.0,0.33359880042004675,CP000731.1
11834.0,0.3403976336852377,CP000731.1
11835.0,0.32936959544895167,CP000731.1
11836.0,0.3284390693564123,CP000731.1
11837.0,0.33071012732430016,CP000731.1
11838.0,0.33187998993775486,CP000731.1
11839.0,0.36842345032065876,CP000731.1
11840.0,0.34639013087211734,CP000731.1
11841.0,0.34066901589449905,CP000731.1
11842.0,0.32619409040308434,CP000731.1
11843.0,0.37142681497577446,CP000731.1
11844.0,0.3334541905759692,CP000731.1
11845.0,0.4024929932673989,CP000731.1
11846.0,0.355299546827294,CP000731.1
11847.0,0.34197677302195617,CP000731.1
11848.0,0.3794403038220716,CP000731.1
11849.0,0.40120622330534933,CP000731.1
11850.0,0.33392081022434916,CP000731.1
11851.0,0.3308451531619681,CP000731.1
11852.0,0.3307647347935556,CP000731.1
11853.0,0.35150147357068423,CP000731.1
11854.0,0.3403609376794001,CP000731.1
11855.0,0.3259167718136977,CP000731.1
11856.0,0.32925593560194827,CP000731.1
11857.0,0.33896161727241797,CP000731.1
11858.0,0.33481150582954794,CP000731.1
11859.0,0.33294079365918783,CP000731.1
11860.0,0.36071182332282026,CP000731.1
11861.0,0.33646915305470343,CP000731.1
11862.0,0.3270362915525181,CP000731.1
11863.0,0.3356061871394527,CP000731.1
11864.0,0.32822610453718193,CP000731.1
11865.0,0.35923805209755,CP000731.1
11866.0,0.3367634475606268,CP000731.1
11867.0,0.3286307974666327,CP000731.1
11868.0,0.3267646616477786,CP000731.1
11869.0,0.3496727717474019,CP000731.1
11870.0,0.33312408743169,CP000731.1
11871.0,0.3367277519294279,CP000731.1
11872.0,0.34021443929480205,CP000731.1
11873.0,0.3543975226791122,CP000731.1
11874.0,0.3282844025571878,CP000731.1
11875.0,0.3413855630376439,CP000731.1
11876.0,0.3790837728852533,CP000731.1
11877.0,0.3763314027221413,CP000731.1
11878.0,0.34238120931288235,CP000731.1
11879.0,0.340723079790541,CP000731.1
11880.0,0.32509986751938313,CP000731.1
11881.0,0.3265941432000135,CP000731.1
11882.0,0.3267001961687496,CP000731.1
11883.0,0.36858700387066934,CP000731.1
11884.0,0.3283361014595133,CP000731.1
11885.0,0.33209829523592216,CP000731.1
11886.0,0.3397362091963658,CP000731.1
11887.0,0.3358251053211496,CP000731.1
11888.0,0.3262653051306758,CP000731.1
11889.0,0.3690787591598464,CP000731.1
11890.0,0.33307893613158535,CP000731.1
11891.0,0.3701645345917862,CP000731.1
11892.0,0.356709612484573,CP000731.1
11893.0,0.34513453596630195,CP000731.1
11894.0,0.3328510234437581,CP000731.1
11895.0,0.39082308555545237,CP000731.1
11896.0,0.34250932211808593,CP000731.1
11897.0,0.33860550340547757,CP000731.1
11898.0,0.38107482079638944,CP000731.1
11899.0,0.3529729336630427,CP000731.1
11900.0,0.3429203156493568,CP000731.1
11901.0,0.33404484413498575,CP000731.1
11902.0,0.33032660538905284,CP000731.1
11903.0,0.34023490761672437,CP000731.1
11904.0,0.3258719769800892,CP000731.1
11905.0,0.34269812509629566,CP000731.1
11906.0,0.3287618528102477,CP000731.1
11907.0,0.341852987363803,CP000731.1
11908.0,0.33858807334648167,CP000731.1
11909.0,0.3296695474515195,CP000731.1
11910.0,0.3468059431162453,CP000731.1
11911.0,0.3288917546055388,CP000731.1
11912.0,0.39320323375253863,CP000731.1
11913.0,0.37090812209480306,CP000731.1
11914.0,0.3600865494813597,CP000731.1
11915.0,0.3518086111630254,CP000731.1
11916.0,0.3723450867439023,CP000731.1
11917.0,0.33076320981869844,CP000731.1
11918.0,0.339702094727829,CP000731.1
11919.0,0.32708102271423717,CP000731.1
11920.0,0.3494705577433301,CP000731.1
11921.0,0.3318355431507991,CP000731.1
11922.0,0.3363921246134958,CP000731.1
11923.0,0.35685656171762864,CP000731.1
11924.0,0.3953704067009049,CP000731.1
11925.0,0.3377011157522345,CP000731.1
11926.0,0.346021676640123,CP000731.1
11927.0,0.36973028288843945,CP000731.1
11928.0,0.32775247347735326,CP000731.1
11929.0,0.3569505979776829,CP000731.1
11930.0,0.3512879318637704,CP000731.1
11931.0,0.3294820643753982,CP000731.1
11932.0,0.3623276617973399,CP000731.1
11933.0,0.33033870333404125,CP000731.1
11934.0,0.33941122177004074,CP000731.1
11935.0,0.416426540525812,CP000731.1
11936.0,0.3275194423255554,CP000731.1
11937.0,0.34058606636212463,CP000731.1
11938.0,0.3663385551834809,CP000731.1
11939.0,0.3345551358852817,CP000731.1
11940.0,0.3783111820855906,CP000731.1
11941.0,0.34081340654936315,CP000731.1
11942.0,0.33843344763101796,CP000731.1
11943.0,0.3258484282011555,CP000731.1
11944.0,0.33628509129982903,CP000731.1
11945.0,0.3427238488483661,CP000731.1
11946.0,0.37434107526127236,CP000731.1
11947.0,0.32685409759345463,CP000731.1
11948.0,0.36013875224120717,CP000731.1
11949.0,0.3639707508004384,CP000731.1
11950.0,0.34902846002717136,CP000731.1
11951.0,0.36095295932367055,CP000731.1
11952.0,0.33154675195129174,CP000731.1
11953.0,0.38590545507662516,CP000731.1
11954.0,0.3586587486394198,CP000731.1
11955.0,0.36690178698381903,CP000731.1
11956.0,0.34256333951130497,CP000731.1
11957.0,0.3257543091416862,CP000731.1
11958.0,0.3534308301522467,CP000731.1
11959.0,0.3386992936217067,CP000731.1
11960.0,0.33692204216982347,CP000731.1
11961.0,0.3334295112667913,CP000731.1
11962.0,0.3338901384631305,CP000731.1
11963.0,0.36322763386235835,CP000731.1
11964.0,0.34914645680463285,CP000731.1
11965.0,0.3409582498568368,CP000731.1
11966.0,0.3386233736259869,CP000731.1
11967.0,0.3590352647431343,CP000731.1
11968.0,0.32823394161164904,CP000731.1
11969.0,0.35357356589840566,CP000731.1
11970.0,0.3638951051121514,CP000731.1
11971.0,0.36579932605742127,CP000731.1
11972.0,0.33561790012942877,CP000731.1
11973.0,0.352605034336714,CP000731.1
11974.0,0.3269005729579983,CP000731.1
11975.0,0.38876012003896215,CP000731.1
11976.0,0.331526844143151,CP000731.1
11977.0,0.3453869631586363,CP000731.1
11978.0,0.33321650903306815,CP000731.1
11979.0,0.32850506143607816,CP000731.1
11980.0,0.32942408795180667,CP000731.1
11981.0,0.3340507256615975,CP000731.1
11982.0,0.3309711935560716,CP000731.1
11983.0,0.41072041640388757,CP000731.1
11984.0,0.32934657956348523,CP000731.1
11985.0,0.35405796403938905,CP000731.1
11986.0,0.371795101712546,CP000731.1
11987.0,0.4062786383716751,CP000731.1
11988.0,0.34512615323977036,CP000731.1
11989.0,0.3638478552664976,CP000731.1
11990.0,0.3276631556458897,CP000731.1
11991.0,0.36591525500032435,CP000731.1
11992.0,0.32640854337150804,CP000731.1
11993.0,0.3302942927066142,CP000731.1
11994.0,0.3372679681088038,CP000731.1
11995.0,0.3343268053056619,CP000731.1
11996.0,0.332652255942595,CP000731.1
11997.0,0.35653395622955597,CP000731.1
11998.0,0.35215418012635535,CP000731.1
11999.0,0.33546164959378355,CP000731.1
12000.0,0.33402982604855425,CP000731.1
12001.0,0.32788325413133623,CP000731.1
12002.0,0.3533729820921549,CP000731.1
12003.0,0.33392702061983937,CP000731.1
12004.0,0.3292253367579123,CP000731.1
12005.0,0.3318286567180632,CP000731.1
12006.0,0.3283823565119813,CP000731.1
12007.0,0.32907512479404444,CP000731.1
12008.0,0.33276441587118105,CP000731.1
12009.0,0.33137862244544003,CP000731.1
12010.0,0.3477621124630579,CP000731.1
12011.0,0.3696456526053675,CP000731.1
12012.0,0.3857876809024763,CP000731.1
12013.0,0.3332629605250616,CP000731.1
12014.0,0.33272047238764785,CP000731.1
12015.0,0.36134984872531906,CP000731.1
12016.0,0.3597703961400994,CP000731.1
12017.0,0.34610326191287344,CP000731.1
12018.0,0.3392877103290494,CP000731.1
12019.0,0.34048415140740285,CP000731.1
12020.0,0.3417658035206141,CP000731.1
12021.0,0.33734267501851434,CP000731.1
12022.0,0.3395603152526644,CP000731.1
12023.0,0.3263625177332264,CP000731.1
12024.0,0.4297653144820217,CP000731.1
12025.0,0.339892676558314,CP000731.1
12026.0,0.3307693252664498,CP000731.1
12027.0,0.337622775530365,CP000731.1
12028.0,0.3660016629177694,CP000731.1
12029.0,0.38081133756388225,CP000731.1
12030.0,0.329806131387513,CP000731.1
12031.0,0.3511459450278451,CP000731.1
12032.0,0.357231350727037,CP000731.1
12033.0,0.34110346050937645,CP000731.1
12034.0,0.3335244394386165,CP000731.1
12035.0,0.33456786416853496,CP000731.1
12036.0,0.3315610946836652,CP000731.1
12037.0,0.33690891494976105,CP000731.1
12038.0,0.35862150168202833,CP000731.1
12039.0,0.33128307729666984,CP000731.1
12040.0,0.32804487819298184,CP000731.1
12041.0,0.3732390145518678,CP000731.1
12042.0,0.3255738638645582,CP000731.1
12043.0,0.3444752866207409,CP000731.1
12044.0,0.33370444354221246,CP000731.1
12045.0,0.33074547971195056,CP000731.1
12046.0,0.3338931753298956,CP000731.1
12047.0,0.33134431805758274,CP000731.1
12048.0,0.3414268607285588,CP000731.1
12049.0,0.37986219448492764,CP000731.1
12050.0,0.3492732896679056,CP000731.1
12051.0,0.33413938627564665,CP000731.1
12052.0,0.3381849133551127,CP000731.1
12053.0,0.37707749123341594,CP000731.1
12054.0,0.3315724956741246,CP000731.1
12055.0,0.3251014875378129,CP000731.1
12056.0,0.33311232027452287,CP000731.1
12057.0,0.3665585547482435,CP000731.1
12058.0,0.341804528448007,CP000731.1
12059.0,0.3288330838092087,CP000731.1
12060.0,0.33990324549057255,CP000731.1
12061.0,0.3273712088421479,CP000731.1
12062.0,0.34203922492152283,CP000731.1
12063.0,0.33096533341524537,CP000731.1
12064.0,0.3362452163064129,CP000731.1
12065.0,0.3416233230486417,CP000731.1
12066.0,0.3604429217917431,CP000731.1
12067.0,0.33050765029633533,CP000731.1
12068.0,0.3585580807647966,CP000731.1
12069.0,0.33681618591758256,CP000731.1
12070.0,0.3259741797961083,CP000731.1
12071.0,0.33139864427599036,CP000731.1
12072.0,0.3407448954875574,CP000731.1
12073.0,0.3787398563294061,CP000731.1
12074.0,0.33010718352916885,CP000731.1
12075.0,0.35048700852646103,CP000731.1
12076.0,0.3389623418515307,CP000731.1
12077.0,0.357696459289395,CP000731.1
12078.0,0.34369503488121317,CP000731.1
12079.0,0.33068423471166153,CP000731.1
12080.0,0.3433921090768268,CP000731.1
12081.0,0.3347114546752894,CP000731.1
12082.0,0.3664254279885848,CP000731.1
12083.0,0.3346261984773336,CP000731.1
12084.0,0.32898147284563506,CP000731.1
12085.0,0.3370197281807029,CP000731.1
12086.0,0.3597780944117374,CP000731.1
12087.0,0.33447781382034325,CP000731.1
12088.0,0.32522123516301954,CP000731.1
12089.0,0.35987840720445746,CP000731.1
12090.0,0.34393430162405136,CP000731.1
12091.0,0.36725718804385943,CP000731.1
12092.0,0.38666402718505544,CP000731.1
12093.0,0.33526513865889046,CP000731.1
12094.0,0.33630139004387116,CP000731.1
12095.0,0.35435172343783,CP000731.1
12096.0,0.33779865921969143,CP000731.1
12097.0,0.33072939293574033,CP000731.1
12098.0,0.33931381453248616,CP000731.1
12099.0,0.37063618104469015,CP000731.1
12100.0,0.3308154365838614,CP000731.1
12101.0,0.3365163443614256,CP000731.1
12102.0,0.3283135092503664,CP000731.1
12103.0,0.33145507642390026,CP000731.1
12104.0,0.36388178185903436,CP000731.1
12105.0,0.34461034671089236,CP000731.1
12106.0,0.35044703757927076,CP000731.1
12107.0,0.3397182607391329,CP000731.1
12108.0,0.33452220301090596,CP000731.1
12109.0,0.3459725178201868,CP000731.1
12110.0,0.3356293763504821,CP000731.1
12111.0,0.33455312014086064,CP000731.1
12112.0,0.3517355626791225,CP000731.1
12113.0,0.33851508991842144,CP000731.1
12114.0,0.3310064958653137,CP000731.1
12115.0,0.3385148517602189,CP000731.1
12116.0,0.3389751100448693,CP000731.1
12117.0,0.3250463594285203,CP000731.1
12118.0,0.327449901635272,CP000731.1
12119.0,0.3307677099142945,CP000731.1
12120.0,0.3555425979420259,CP000731.1
12121.0,0.3382129731052871,CP000731.1
12122.0,0.3784956713301183,CP000731.1
12123.0,0.33256880942049394,CP000731.1
12124.0,0.3419262378559081,CP000731.1
12125.0,0.3396841391239801,CP000731.1
12126.0,0.3282278852819821,CP000731.1
12127.0,0.329989808505796,CP000731.1
12128.0,0.3509904100049344,CP000731.1
12129.0,0.3452836013459503,CP000731.1
12130.0,0.34286164093464067,CP000731.1
12131.0,0.3404813574324922,CP000731.1
12132.0,0.3597503265314088,CP000731.1
12133.0,0.33398024484323424,CP000731.1
12134.0,0.32584077158935487,CP000731.1
12135.0,0.3286256623119443,CP000731.1
12136.0,0.34032123532734243,CP000731.1
12137.0,0.3464474286919741,CP000731.1
12138.0,0.34497803889030537,CP000731.1
12139.0,0.33422816379988124,CP000731.1
12140.0,0.3480891019004573,CP000731.1
12141.0,0.3632912940607657,CP000731.1
12142.0,0.32808838312847394,CP000731.1
12143.0,0.3486158701457729,CP000731.1
12144.0,0.3422485689887873,CP000731.1
12145.0,0.3992501034002729,CP000731.1
12146.0,0.3293226913538406,CP000731.1
12147.0,0.3306456108876895,CP000731.1
12148.0,0.36306929512049047,CP000731.1
12149.0,0.3523833223691572,CP000731.1
12150.0,0.35969395750767663,CP000731.1
12151.0,0.33180163045383526,CP000731.1
12152.0,0.33995748357652056,CP000731.1
12153.0,0.3291034515593223,CP000731.1
12154.0,0.32543950963930673,CP000731.1
12155.0,0.3306687661165015,CP000731.1
12156.0,0.34707298380540486,CP000731.1
12157.0,0.34324999666277084,CP000731.1
12158.0,0.3367067011494778,CP000731.1
12159.0,0.3399761094136936,CP000731.1
12160.0,0.34597688155698864,CP000731.1
12161.0,0.32575645963043837,CP000731.1
12162.0,0.32678225790127524,CP000731.1
12163.0,0.33279274135376696,CP000731.1
12164.0,0.3494780904944147,CP000731.1
12165.0,0.354802429892188,CP000731.1
12166.0,0.33783638677884165,CP000731.1
12167.0,0.34127153764860585,CP000731.1
12168.0,0.3391461625682772,CP000731.1
12169.0,0.33017426094980223,CP000731.1
12170.0,0.3304810237183965,CP000731.1
12171.0,0.3929076081468823,CP000731.1
12172.0,0.35330389224803316,CP000731.1
12173.0,0.3628495490367566,CP000731.1
12174.0,0.3508348411364437,CP000731.1
12175.0,0.33263532173740706,CP000731.1
12176.0,0.32740745522952047,CP000731.1
12177.0,0.32857368739584114,CP000731.1
12178.0,0.3502598691229341,CP000731.1
12179.0,0.346947198793665,CP000731.1
12180.0,0.3625133551225077,CP000731.1
12181.0,0.3702120277973168,CP000731.1
12182.0,0.35415850486346845,CP000731.1
12183.0,0.33972115657902857,CP000731.1
12184.0,0.3305919795470732,CP000731.1
12185.0,0.3753023314083421,CP000731.1
12186.0,0.37735410879639525,CP000731.1
12187.0,0.34672535447988423,CP000731.1
12188.0,0.36707511291642103,CP000731.1
12189.0,0.41963716112168825,CP000731.1
12190.0,0.3287423382535823,CP000731.1
12191.0,0.34284646996154095,CP000731.1
12192.0,0.3800092217103669,CP000731.1
12193.0,0.41911833695768674,CP000731.1
12194.0,0.3490323498676259,CP000731.1
12195.0,0.34068772498337935,CP000731.1
12196.0,0.3314906023090939,CP000731.1
12197.0,0.33537485404214057,CP000731.1
12198.0,0.3346514281699318,CP000731.1
12199.0,0.3402967627647795,CP000731.1
12200.0,0.35396055899559986,CP000731.1
12201.0,0.38388369222647706,CP000731.1
12202.0,0.3274750526615669,CP000731.1
12203.0,0.32770544710701444,CP000731.1
12204.0,0.3532818988296769,CP000731.1
12205.0,0.33077026882678573,CP000731.1
12206.0,0.3385777131738699,CP000731.1
12207.0,0.3336805523290872,CP000731.1
12208.0,0.379464948754743,CP000731.1
12209.0,0.3390479700327679,CP000731.1
12210.0,0.3296706609768313,CP000731.1
12211.0,0.350501881578156,CP000731.1
12212.0,0.3272851232220777,CP000731.1
